,NPI,PROVIDER_ZIP,VYVGART_VOLUME_3MONTH_KOMODO,SOLIRIS_VOLUME_3MONTH_KOMODO,ULTOMIRIS_VOLUME_3MONTH_KOMODO,VYVGART_VOLUME_6MONTH_KOMODO,SOLIRIS_VOLUME_6MONTH_KOMODO,ULTOMIRIS_VOLUME_6MONTH_KOMODO,VYVGART_VOLUME_12MONTH_KOMODO,SOLIRIS_VOLUME_12MONTH_KOMODO,ULTOMIRIS_VOLUME_12MONTH_KOMODO
2411,1407219371,06762,15,0,0,19,0,0,19,0,0
2412,1902098544,17011,0,0,0,0,0,0,0,4,0
2413,1013489079,78666,3,0,0,7,0,0,7,0,0
2414,1215224266,10032,0,0,0,1,0,0,5,0,0
2415,1104897099,72703,0,6,0,2,13,0,2,28,0
2416,1952659377,48824,0,4,0,0,8,0,0,12,0
2417,1770728974,54956,0,0,0,0,0,0,4,0,0
2418,1629372149,92653,0,0,0,0,0,0,0,1,0
2419,1710918115,07087,0,0,0,0,0,0,4,0,0
2420,1689299612,32259,0,0,0,0,0,0,1,0,0
2421,1982788295,43221,0,0,0,4,0,0,7,0,0
2422,1982049136,48116,0,0,0,3,0,0,3,0,0
2423,1902853617,40513,0,0,0,0,0,1,0,0,2
2424,1811986706,08816,0,0,0,1,0,0,1,0,0
2425,1790797207,48072,0,0,0,1,0,0,1,0,0
2426,1235423393,58103,0,0,1,0,0,3,8,3,5
2427,1750905238,48820,0,1,0,0,1,0,0,1,0
2428,1235100033,48123,0,0,0,0,0,0,0,1,0
2429,1932429354,74137,0,0,0,0,0,0,4,0,0
2430,1629183421,68105,0,0,0,0,0,0,0,1,0
2431,1013437284,44278,0,0,0,0,0,0,0,2,0
2432,1023082856,70360,0,6,0,0,12,0,0,19,0
2433,1558394601,79703,0,0,2,0,2,9,0,2,9
2434,1942290481,72120,7,0,0,13,0,0,16,0,0
2435,1275617532,43203,3,0,0,3,0,0,8,1,0
2436,1659551877,94597,0,0,0,0,0,0,1,0,0
2437,1639269582,98195,5,0,0,10,0,0,11,0,0
2438,1033479878,70121,8,16,12,12,35,22,34,98,28
2439,1497739296,95817,3,0,0,7,0,0,16,0,0
2440,1700274347,45409,7,0,0,8,0,0,8,0,0
2441,1023652039,85308,0,0,0,0,0,0,3,0,0
2442,1003818816,32960,0,23,4,0,48,6,0,97,14
2443,1073549994,30322,0,0,0,0,0,0,0,1,0
2444,1447207386,11733,7,0,2,13,6,2,21,16,5
2445,1245474709,22908,5,0,0,9,0,0,13,0,0
2446,1356364970,33606,0,0,1,0,0,2,0,0,2
2447,1114312568,17601,1,0,0,1,0,0,1,0,0
2448,1013910694,35243,6,0,0,10,0,0,10,0,0
2449,1124445952,55343,0,0,0,0,0,0,0,1,0
2450,1760578165,34471,4,0,0,7,0,0,7,0,0
2451,1063630861,33317,0,0,0,0,0,0,1,0,0
2452,1023543915,33606,1,0,0,1,0,0,1,0,0
2453,1619395092,27607,0,0,0,0,2,0,0,5,0
2454,1699905323,43203,0,0,0,0,0,0,0,1,0
2455,1851803456,46227,0,0,0,4,0,0,4,0,0
2456,1881812519,94588,0,0,1,0,0,3,0,1,6
2457,1891911954,38117,0,7,0,0,13,0,0,26,0
2458,1114289683,43221,1,0,0,6,0,2,8,0,2
2459,1407172521,78230,15,5,9,25,11,9,42,13,9
2460,1285643486,33603,0,0,2,0,0,3,0,0,5
2461,1881847002,35801,4,1,1,12,2,3,12,23,3
2462,1437211299,84790,0,0,0,0,0,0,1,0,0
2463,1700808011,44106,8,14,2,9,26,3,26,53,3
2464,1013625177,23059,2,0,0,2,0,0,2,0,0
2465,1487651873,46825,19,4,0,32,8,0,44,18,1
2466,1437157435,46250,7,0,0,7,0,0,7,0,0
2467,1225600570,89128,0,0,0,0,0,0,2,0,0
2468,1740227255,40220,4,0,0,10,0,0,26,0,0
2469,1265490742,15666,0,0,2,0,0,4,0,0,7
2470,1942224209,19096,0,0,0,0,0,0,4,0,0
2471,1851360887,32209,0,6,7,0,12,13,4,31,21
2472,1720048309,35801,0,0,0,0,0,0,0,0,2
2473,1619981115,99508,0,0,0,1,0,0,13,4,0
2474,1386101525,30068,0,0,0,2,2,0,2,2,0
2475,1710915541,44195,0,0,0,0,0,0,0,1,0
2476,1558335273,80120,0,0,0,0,0,1,0,0,1
2477,1184935074,62521,0,0,0,0,0,1,0,0,1
2478,1689653024,85710,0,0,0,0,0,0,6,0,0
2479,1437283918,43203,2,0,0,4,0,0,7,0,2
2480,1316132319,85718,7,0,1,12,0,1,22,0,1
2481,1639344583,02114,17,0,0,26,5,2,42,24,2
2482,1699771600,85203,2,0,0,2,0,0,4,0,0
2483,1598889008,89106,0,4,1,0,9,3,4,19,7
2484,1407801061,60532,0,0,0,0,0,0,0,2,0
2485,1871188664,85204,2,0,3,4,0,3,4,0,3
2486,1528298155,33418,2,0,0,5,0,0,12,0,0
2487,1942399522,82435,7,0,0,14,0,0,18,0,0
2488,1780689083,68701,0,0,0,0,0,0,0,6,0
2489,1285831677,30912,4,0,0,4,0,0,4,0,0
2490,1619080876,70360,0,0,0,0,1,0,0,2,0
2491,1568695732,33026,0,0,0,1,0,0,2,0,0
2492,1902008899,25701,0,0,0,0,0,0,7,0,0
2493,1003171158,77030,0,3,0,0,5,0,0,14,0
2494,1689685042,02917,4,0,0,4,0,0,4,0,0
2495,1194776641,29605,2,0,0,6,0,0,15,0,0
2496,1861404824,75230,0,0,0,0,1,0,0,3,0
2497,1245278712,64111,0,12,0,0,23,0,0,48,0
2498,1548603186,92103,2,2,0,5,2,0,11,2,0
2499,1255384574,77074,0,12,0,6,31,0,12,72,0
2500,1366192569,85022,0,1,0,0,1,0,0,1,0
2501,1497727242,44312,0,4,0,0,9,0,0,22,0
2502,1912169376,33612,0,13,0,0,25,0,0,49,0
2503,1922269299,77494,0,0,0,0,0,0,1,0,0
2504,1437156239,46804,23,12,0,43,24,0,73,42,0
2505,1568901338,70503,6,0,0,18,0,0,28,0,0
2506,1073783858,14203,21,0,3,32,0,7,63,0,8
2507,1063413102,07960,9,0,0,18,0,0,22,0,0
2508,1831179407,49048,4,0,0,8,0,0,12,5,0
2509,1689671166,46804,4,0,0,4,0,0,4,0,0
2510,1700101698,22031,4,13,1,8,29,3,8,48,3
2511,1326484536,34223,5,0,0,5,3,0,6,8,0
2512,1164084315,98310,8,0,0,12,0,0,12,0,0
2513,1699742767,32308,0,0,0,0,0,1,0,0,1
2514,1215973540,22101,0,0,5,0,0,10,0,0,15
2515,1336333509,55434,0,0,0,0,1,0,0,1,0
2516,1588711311,94040,0,0,0,0,1,0,0,1,0
2517,1619993698,92660,0,0,0,0,0,1,0,0,1
2518,1336153733,30014,0,0,0,1,0,0,15,0,0
2519,1861454696,33709,0,1,0,0,2,0,0,4,0
2520,1285757666,30606,0,0,0,4,0,0,12,0,0
2521,1265827901,20010,0,7,1,0,7,1,0,7,2
2522,1962737080,71301,0,7,1,0,13,4,2,28,4
2523,1427000710,94305,6,0,0,8,0,0,8,0,0
2524,1811931546,35058,0,0,2,0,1,4,0,13,4
2525,1053606566,77494,6,0,0,11,0,0,22,0,0
2526,1972733236,78213,4,0,0,4,0,0,4,0,0
2527,1841304581,15601,0,0,0,0,0,0,1,0,0
2528,1215357223,92592,0,0,0,0,0,0,0,4,0
2529,1902381411,48315,0,0,0,1,0,0,1,0,0
2530,1689602385,30214,0,2,0,0,3,0,0,5,0
2531,1427686062,35601,6,6,0,6,11,0,16,24,0
2532,1285787739,48377,1,0,0,5,0,0,5,0,0
2533,1386030617,32547,0,4,0,0,10,0,0,18,0
2534,1952695710,77030,1,0,0,1,0,0,1,0,0
2535,1063787240,17050,1,0,0,1,0,0,1,0,0
2536,1780629543,96790,0,0,0,0,0,0,1,0,0
2537,1801825781,38671,0,0,0,0,0,0,0,1,0
2538,1003898883,80220,0,2,2,0,8,2,0,11,2
2539,1508804659,30060,0,0,0,0,0,0,0,1,0
2540,1457334914,32308,0,0,1,0,0,4,0,13,4
2541,1013975986,65201,0,0,0,0,1,0,0,1,0
2542,1740555945,33486,0,0,0,0,0,0,1,0,0
2543,1306167424,46052,0,2,0,0,4,0,0,9,0
2544,1568671584,36830,0,0,0,0,0,0,2,0,0
2545,1225224157,77479,0,0,0,0,0,0,6,0,0
2546,1295795755,70601,0,0,0,5,0,0,7,0,0
2547,1306998174,34471,6,0,0,8,0,0,8,0,0
2548,1114942414,78229,4,0,0,10,0,0,14,0,0
2549,1184695801,44125,4,0,0,8,0,0,8,0,0
2550,1396052338,55416,0,0,0,0,0,0,0,2,0
2551,1881761344,30912,0,1,0,0,1,0,2,1,0
2552,1619288172,92011,5,6,0,5,8,2,5,24,2
2553,1407850290,85741,0,0,2,0,0,4,8,0,4
2554,1356865547,55905,3,0,0,3,0,0,7,0,0
2555,1013132323,70503,3,0,0,4,0,0,4,0,0
2556,1407936016,53226,1,0,0,1,0,0,1,0,0
2557,1508816265,86442,0,5,0,0,11,0,0,11,0
2558,1447622014,15601,2,0,0,3,0,0,3,0,0
2559,1700808433,75231,4,0,0,4,0,0,4,0,0
2560,1922082163,19141,2,0,0,2,0,0,2,0,0
2561,1992978753,84403,0,0,0,0,0,0,5,0,0
2562,1164520680,33004,0,0,0,2,0,0,2,0,0
2563,1063722767,55455,0,0,0,0,0,0,0,1,0
2564,1821057779,29572,0,0,0,4,0,0,4,0,0
2565,1104867118,44195,0,0,0,0,0,0,0,1,0
2566,1609188911,39581,0,6,0,0,7,0,0,7,0
2567,1639226483,85016,2,0,0,2,0,0,2,0,0
2568,1083169940,29169,0,0,0,4,0,0,12,0,0
2569,1184155616,33606,1,7,0,2,11,0,2,11,0
2570,1740283969,30534,0,3,0,0,3,0,0,3,0
2571,1750743621,70112,0,7,0,0,8,0,0,21,0
2572,1134108038,89149,0,0,0,0,0,3,0,0,3
2573,1386635019,34232,0,2,0,0,6,0,0,11,0
2574,1740259225,28607,0,0,0,1,0,0,1,0,0
2575,1962509414,77375,0,0,0,0,5,0,0,8,0
2576,1376888008,11794,0,0,0,1,0,0,3,0,0
2577,1104150234,28621,0,0,0,1,0,0,1,0,0
2578,1699979286,77555,0,2,0,0,2,0,0,2,0
2579,1023091477,79902,0,0,4,0,0,8,0,0,15
2580,1215164280,85715,0,0,0,0,0,0,0,1,0
2581,1043299399,92117,0,0,1,0,4,3,0,14,3
2582,1487858973,33909,6,0,0,11,0,0,14,5,0
2583,1902836141,92354,2,0,0,2,0,0,2,0,0
2584,1508056680,27405,0,6,0,0,12,0,0,24,0
2585,1114922390,45459,4,0,0,4,0,0,16,0,0
2586,1427269232,48202,0,0,0,4,0,0,4,0,0
2587,1750719050,54935,6,0,0,6,0,0,6,0,0
2588,1821431123,65807,2,0,0,8,0,0,8,0,0
2589,1750645644,48602,0,2,0,0,5,0,0,5,0
2590,1588697031,85206,0,0,2,0,0,4,0,0,4
2591,1396181814,77024,0,0,0,0,0,0,1,0,0
2592,1801857891,64116,0,7,2,0,13,4,0,29,9
2593,1669531232,90033,3,6,0,5,13,0,8,23,0
2594,1124057898,33180,0,2,0,0,7,1,6,8,1
2595,1285602078,33176,4,0,0,4,0,0,4,0,0
2596,1285646398,92617,0,0,0,1,0,0,1,0,0
2597,1235356452,55437,0,0,0,0,2,0,0,4,0
2598,1891944617,76021,0,0,5,2,0,9,4,0,13
2599,1588127377,48314,0,0,0,0,0,0,0,1,0
2600,1003075839,22908,0,0,0,0,0,2,0,0,4
2601,1053422006,48381,1,0,0,2,0,0,2,0,0
2602,1548451313,43203,0,0,0,0,1,0,0,1,0
2603,1538164181,75080,1,0,0,1,0,0,1,0,0
2604,1053374975,00918,0,0,0,0,0,1,0,0,1
2605,1477548311,49802,0,0,0,0,0,0,2,0,0
2606,1619270576,77030,12,0,1,20,0,3,27,0,7
2607,1891844338,63128,12,0,0,23,0,0,32,0,0
2608,1871967869,60634,5,0,0,11,0,0,14,0,0
2609,1194704411,38401,4,0,0,10,0,0,20,3,0
2610,1093780728,20759,3,0,0,3,0,0,5,0,0
2611,1407886401,60123,0,0,0,0,0,0,2,0,0
2612,1083865257,02138,0,6,0,0,13,0,0,25,0
2613,1992703920,70445,0,0,0,4,0,0,11,0,0
2614,1558833632,48060,0,0,0,1,0,0,1,0,0
2615,1174574610,85004,0,0,5,0,0,17,0,0,18
2616,1245316827,21202,0,5,6,0,5,12,0,19,22
2617,1548749906,72205,0,0,0,0,0,0,0,1,0
2618,1801883673,01608,0,0,1,0,1,1,0,5,1
2619,1790312338,08901,3,0,0,3,0,0,3,0,0
2620,1801392048,19355,0,0,0,0,0,0,2,0,0
2621,1518912807,42701,0,5,0,0,10,0,0,21,0
2622,1538310198,19312,0,0,0,4,0,0,8,0,0
2623,1962494260,17601,2,0,0,4,0,0,7,0,0
2624,1225447162,77030,0,0,0,0,0,0,1,3,0
2625,1558325118,72703,3,0,0,3,0,0,3,2,0
2626,1477530806,48307,1,0,0,5,0,0,5,0,0
2627,1194004523,48170,0,0,0,0,0,0,0,1,0
2628,1023218096,07631,0,0,0,0,0,1,0,0,1
2629,1184600264,27157,0,0,0,0,0,0,4,0,0
2630,1043292600,70503,2,0,0,6,0,0,10,9,0
2631,1902802408,60521,0,0,0,0,0,0,0,0,2
2632,1093719841,47714,0,0,0,3,0,0,7,0,0
2633,1881750073,34461,1,0,0,1,0,0,1,0,0
2634,1457839342,35244,4,0,0,4,0,0,4,0,0
2635,1427430123,70570,0,7,0,0,18,0,0,34,0
2636,1578723276,38120,0,0,0,0,0,1,0,0,1
2637,1194928440,63117,0,0,0,0,0,0,4,0,0
2638,1063828861,58102,0,0,0,0,1,0,0,1,0
2639,1245551134,33909,0,0,0,2,0,0,3,0,0
2640,1760402820,33176,0,0,1,0,4,3,10,16,6
2641,1982160180,82414,0,0,0,0,0,0,0,3,0
2642,1336431451,27262,0,0,0,0,0,1,0,0,1
2643,1831155654,93701,0,0,1,1,0,3,1,2,5
2644,1134494321,90095,0,0,0,0,6,0,0,15,0
2645,1366709438,91767,0,3,0,0,3,0,0,3,0
2646,1962472449,76201,4,0,0,4,0,0,4,0,0
2647,1891789897,53715,0,0,0,1,0,0,5,0,0
2648,1154317600,02882,4,0,0,7,0,0,7,0,0
2649,1053337733,33133,7,0,0,11,0,0,11,0,0
2650,1003261231,37403,8,0,0,17,0,2,17,0,6
2651,1225019003,78258,10,0,0,18,0,0,30,0,0
2652,1578513743,07601,0,0,0,0,0,1,0,0,2
2653,1750387676,70359,0,0,0,0,0,0,0,4,0
2654,1598741167,85712,4,0,0,10,0,0,16,0,0
2655,1326243544,48201,1,0,0,4,0,0,5,0,0
2656,1104212265,61265,0,0,0,0,0,1,0,0,1
2657,1730610965,75390,0,1,0,0,1,0,0,1,0
2658,1245708130,60440,3,4,0,3,9,0,3,15,0
2659,1215140454,32003,0,5,0,0,12,0,0,12,0
2660,1043389166,13057,0,0,2,0,0,3,0,1,4
2661,1851345235,37604,0,0,0,0,0,0,0,4,0
2662,1982624268,74104,4,6,0,4,10,0,4,15,0
2663,1811206949,85351,4,0,1,4,0,1,4,0,1
2664,1164473401,19013,0,0,0,1,0,0,1,0,0
2665,1750321956,30720,1,0,0,1,0,0,1,0,0
2666,1164400123,29505,0,0,4,0,0,7,0,13,7
2667,1326339318,43221,0,0,0,2,0,0,8,0,0
2668,1336384478,17109,4,0,0,4,0,0,4,0,0
2669,1346683059,42103,0,0,1,0,0,3,0,0,5
2670,1215292412,32086,0,0,0,0,0,0,0,1,0
2671,1316022924,92660,1,0,0,1,0,0,1,0,0
2672,1184041279,98122,0,0,0,0,0,2,0,0,5
2673,1306259700,28025,0,0,0,0,0,1,0,0,2
2674,1376751156,43230,0,0,0,1,0,0,1,0,0
2675,1710938899,54956,0,0,0,0,0,0,1,0,0
2676,1083640197,44195,0,0,0,0,0,0,0,2,0
2677,1023058666,10549,0,0,0,0,0,0,1,0,0
2678,1811904147,01960,0,0,0,0,1,0,0,9,0
2679,1265826275,48304,0,0,0,0,0,0,0,2,0
2680,1063426302,37312,4,3,0,5,5,0,5,5,0
2681,1568409563,48201,0,0,0,3,0,0,10,0,0
2682,1447549183,97701,7,0,0,12,0,0,12,0,0
2683,1568467355,01950,7,0,0,8,0,0,8,0,0
2684,1750734265,78229,1,0,0,3,0,0,3,0,0
2685,1720042138,72401,0,0,0,0,1,0,0,1,0
2686,1518257138,89509,0,0,0,0,0,0,0,4,0
2687,1720477029,63126,3,0,0,3,0,0,3,0,0
2688,1114917978,32792,0,0,1,0,0,1,0,0,1
2689,1548475387,48073,0,0,0,0,1,0,0,1,0
2690,1093157927,71270,1,0,0,1,0,0,1,2,0
2691,1528030269,11751,3,0,0,5,0,0,8,0,0
2692,1083040562,39157,0,3,2,0,10,2,0,16,2
2693,1417987827,27157,2,0,0,3,0,0,16,0,0
2694,1043247083,62702,0,0,0,0,0,1,0,0,1
2695,1366094864,48076,1,0,0,7,0,0,7,0,0
2696,1518217868,10029,0,0,0,0,0,0,0,11,1
2697,1336599455,48192,0,0,0,0,0,0,0,1,0
2698,1154378164,85745,0,0,0,0,0,2,0,0,5
2699,1700889201,78229,0,2,0,0,5,0,0,9,0
2700,1790132751,48109,0,0,0,0,0,0,0,0,1
2701,1700537776,34684,1,0,0,2,0,0,2,0,0
2702,1417171737,36801,4,0,0,8,0,0,16,0,0
2703,1861945818,77030,5,0,0,5,0,0,5,0,0
2704,1033180229,72758,2,0,0,3,0,0,3,1,0
2705,1770780603,32444,4,0,0,9,0,0,9,0,0
2706,1821315300,02903,4,0,0,4,0,0,4,0,0
2707,1144471798,44224,3,0,0,3,0,0,3,4,0
2708,1164489589,37821,4,0,0,15,0,0,38,0,0
2709,1760802474,27103,0,0,4,0,0,4,0,0,4
2710,1033420922,28117,0,0,0,0,0,0,1,0,0
2711,1730132788,38138,0,6,0,0,12,0,0,29,0
2712,1790734895,28621,0,0,0,0,0,0,2,0,0
2713,1790076404,44308,0,6,0,0,12,0,0,12,0
2714,1942729173,92121,2,0,0,2,0,0,2,0,0
2715,1043489776,25801,0,0,0,1,0,0,2,0,0
2716,1376500769,34135,0,0,0,1,0,0,1,0,0
2717,1518006543,91354,0,0,0,0,0,0,1,0,0
2718,1740600261,33612,2,0,0,2,0,0,2,0,0
2719,1497811400,91325,4,0,0,9,0,0,17,0,0
2720,1336384601,02115,0,0,1,0,0,3,0,0,4
2721,1932593381,77030,10,0,0,10,0,0,10,0,0
2722,1497790877,72212,0,0,0,0,0,0,0,9,2
2723,1285876169,32751,4,0,4,8,2,5,12,14,5
2724,1265434112,46545,9,0,0,17,0,0,17,0,0
2725,1184002966,83814,0,0,1,0,0,1,0,0,1
2726,1407941396,49418,0,0,0,0,0,0,3,0,0
2727,1336182260,02747,0,0,0,0,0,0,0,1,0
2728,1598785966,33410,0,0,0,0,0,0,3,0,0
2729,1538233200,77478,0,0,2,0,0,3,0,0,5
2730,1548439383,27710,0,0,0,0,0,0,0,4,0
2731,1518932995,84078,0,0,0,0,0,0,1,0,0
2732,1316207244,35233,0,6,0,0,13,1,5,24,1
2733,1164956918,60435,0,0,0,0,0,0,0,1,0
2734,1790711976,78746,4,0,0,4,3,0,4,13,0
2735,1235134735,35007,0,3,0,0,8,0,0,12,0
2736,1356421515,92868,15,5,0,22,12,0,30,22,0
2737,1659351484,13057,1,0,0,8,0,0,8,0,0
2738,1063053254,37205,1,0,0,1,0,0,1,0,0
2739,1346773355,11203,2,0,0,5,0,0,6,0,0
2740,1295726933,34292,0,0,0,0,0,0,6,0,0
2741,1679689301,31201,0,0,1,0,0,1,0,0,1
2742,1912452061,30501,0,3,0,0,7,0,0,14,0
2743,1174507503,46601,1,0,0,5,0,0,9,0,0
2744,1346325644,11021,0,0,0,0,4,0,0,17,0
2745,1265675953,46260,0,2,0,0,2,0,3,2,0
2746,1821154618,85258,0,0,0,0,0,2,0,0,2
2747,1063862837,32541,0,5,0,0,11,0,0,23,0
2748,1164869129,49525,9,0,0,20,0,0,40,0,0
2749,1811339252,36106,0,0,0,0,0,0,4,0,0
2750,1245202050,44811,4,0,0,8,5,0,8,18,0
2751,1164625794,65201,3,0,0,8,2,0,8,16,0
2752,1972709525,00922,0,6,0,0,9,0,0,16,0
2753,1386782902,80124,0,0,0,0,0,0,0,1,0
2754,1104351873,44720,0,0,0,0,0,0,0,1,0
2755,1437147626,37212,0,0,0,0,0,1,0,0,1
2756,1508353764,22908,1,0,0,3,0,0,3,0,0
2757,1184713364,27295,0,2,0,0,2,0,0,3,0
2758,1598725251,75390,0,0,0,0,2,0,0,2,0
2759,1770789000,32714,0,0,2,0,0,2,0,0,2
2760,1417973827,33458,0,0,0,0,0,0,6,0,0
2761,1134103997,30161,0,0,1,0,0,3,1,7,5
2762,1558570127,32610,0,0,0,0,1,0,0,2,0
2763,1790077303,98632,0,0,0,1,0,0,1,0,0
2764,1134192503,85004,0,0,2,0,0,3,0,0,6
2765,1013067404,10128,0,0,0,0,0,0,0,0,1
2766,1134113012,44710,0,0,0,0,2,0,0,2,0
2767,1093759532,78240,1,0,0,3,0,0,9,0,0
2768,1497933998,33461,11,0,0,15,0,0,15,0,0
2769,1336288364,53226,3,0,2,7,0,3,11,10,4
2770,1174769269,98201,8,0,0,14,0,0,27,0,0
2771,1831144039,38671,7,0,0,15,0,0,25,0,0
2772,1326233271,61704,4,0,0,4,0,0,12,0,0
2773,1194338145,60513,2,0,0,2,0,0,2,0,0
2774,1477782035,90505,1,0,0,3,0,0,3,0,0
2775,1821642430,37090,0,0,0,2,0,0,7,0,0
2776,1275639304,87102,0,3,0,0,10,0,0,16,0
2777,1962591586,08106,0,6,4,0,15,10,0,50,16
2778,1164508016,48109,0,0,1,0,0,3,0,0,5
2779,1619386968,30041,0,0,0,1,0,0,2,0,0
2780,1396301685,48328,1,1,0,4,1,0,7,4,0
2781,1427144120,30078,0,0,0,0,0,0,0,2,0
2782,1619313798,33401,1,0,0,1,0,0,1,0,0
2783,1982711586,06360,2,0,0,3,0,0,7,0,0
2784,1750995858,85205,0,0,0,0,0,0,6,0,0
2785,1558723072,43016,0,0,0,3,0,0,3,0,0
2786,1326099698,85741,0,0,0,0,0,0,0,0,2
2787,1841399276,37232,0,5,0,0,10,0,0,15,0
2788,1730664871,60190,0,2,0,0,6,0,0,13,0
2789,1104812528,60618,0,0,4,0,3,7,0,24,9
2790,1457720880,08901,1,0,0,1,0,0,1,0,0
2791,1346622792,42101,0,0,1,0,0,3,0,0,6
2792,1043576390,44106,0,3,0,0,5,0,1,18,0
2793,1649275827,73120,0,0,4,0,0,7,0,0,14
2794,1427550847,37760,0,0,1,0,0,1,0,0,1
2795,1316246978,10467,16,7,0,31,13,0,52,25,0
2796,1881703262,80045,0,0,0,0,0,0,0,0,1
2797,1609462845,94598,5,0,0,5,0,0,5,0,0
2798,1073514113,07960,0,7,0,0,13,0,0,25,0
2799,1013546274,23601,0,0,0,0,0,0,0,1,0
2800,1487292157,97306,4,0,0,8,0,0,8,0,0
2801,1588661409,46052,8,0,0,16,0,1,20,6,1
2802,1134326697,93534,1,0,0,3,0,0,3,0,0
2803,1124068713,11733,0,12,0,0,21,0,0,27,0
2804,1467520536,11021,1,0,0,1,0,0,1,0,0
2805,1922200435,73505,0,0,0,0,0,0,4,0,0
2806,1083614739,29615,4,0,0,4,0,0,4,0,0
2807,1386884963,70809,2,0,0,3,0,0,5,0,0
2808,1902817968,74145,0,7,0,0,13,0,0,26,0
2809,1841449451,60506,0,0,0,0,0,0,2,0,0
2810,1568857803,44195,2,0,0,2,0,0,2,0,0
2811,1861438061,79106,0,0,1,0,1,6,0,9,10
2812,1366602005,30265,0,13,4,4,25,7,18,51,13
2813,1639381346,97301,0,5,0,0,5,0,0,5,0
2814,1215134101,48867,0,0,0,3,0,0,32,0,0
2815,1659309631,80907,0,0,2,0,4,2,0,10,2
2816,1558328906,37934,0,1,1,0,1,1,0,1,1
2817,1326242868,10941,2,0,0,2,0,0,2,0,0
2818,1336267806,98201,0,0,2,0,0,3,0,0,3
2819,1336130046,34236,0,5,0,0,11,0,0,22,1
2820,1447270087,89128,0,5,0,0,14,0,0,31,0
2821,1811966880,14224,4,0,0,10,0,0,10,0,0
2822,1457511594,56001,0,0,1,0,0,1,0,0,1
2823,1174554687,48135,0,0,0,0,0,0,0,1,0
2824,1982686010,07748,0,0,0,1,0,0,1,0,0
2825,1700091543,43221,9,16,2,13,31,3,20,56,4
2826,1215190681,65212,13,0,0,23,0,0,23,0,0
2827,1669635868,53211,0,0,1,0,0,1,0,0,1
2828,1770873879,23601,4,0,0,4,0,0,8,0,0
2829,1932144573,66103,2,0,6,10,0,6,18,0,6
2830,1932346566,60637,0,0,0,0,1,1,0,1,1
2831,1235459165,55455,3,0,0,3,0,0,3,0,0
2832,1952415317,68131,0,0,0,0,0,0,0,1,0
2833,1538110796,87106,1,0,0,1,0,0,1,0,0
2834,1215972682,07002,0,0,0,0,1,0,0,1,0
2835,1396179073,43560,0,0,0,0,0,0,0,1,0
2836,1003031212,34232,1,0,0,1,0,1,1,4,1
2837,1396239968,47403,0,0,2,0,0,2,0,0,2
2838,1073807665,49236,0,0,0,0,0,0,0,1,0
2839,1114965951,32448,0,0,0,0,0,0,3,0,0
2840,1679640254,71301,0,0,0,0,4,0,0,19,0
2841,1558658138,73013,8,0,0,16,0,0,26,0,0
2842,1043258270,33908,1,0,0,2,0,0,2,1,0
2843,1801913710,75702,0,0,0,0,0,0,0,0,1
2844,1255375812,77479,1,0,0,2,0,0,2,0,0
2845,1316299704,06360,3,0,0,3,0,0,3,0,0
2846,1699743625,91361,4,0,0,4,0,0,4,0,0
2847,1801834437,77030,0,0,0,0,0,1,0,0,1
2848,1285847855,45409,2,0,0,6,0,0,15,0,0
2849,1275749335,17109,3,5,0,3,12,0,3,20,2
2850,1376640789,75231,4,0,0,8,0,0,8,0,0
2851,1215912522,90606,0,0,0,0,0,0,3,0,0
2852,1417120080,92037,0,0,0,1,0,0,1,0,0
2853,1578644290,23219,0,0,0,0,1,0,0,1,0
2854,1982808689,33618,0,0,0,0,0,0,0,0,4
2855,1245287234,12205,0,0,1,0,0,3,8,3,4
2856,1932491339,10075,0,10,2,0,18,2,4,29,2
2857,1013132653,71106,0,0,0,0,1,0,0,3,0
2858,1316109739,59405,0,0,0,0,0,0,0,7,1
2859,1942696794,11021,0,1,0,0,1,0,0,1,0
2860,1801848338,45371,0,0,2,0,0,3,0,10,5
2861,1154383313,70508,0,0,1,0,0,1,0,0,1
2862,1932120011,40503,9,19,13,20,37,28,31,51,70
2863,1710901277,46202,8,0,0,24,0,0,45,0,0
2864,1386753127,94531,0,1,0,0,1,0,0,1,0
2865,1912113077,30322,9,6,0,9,14,1,9,20,1
2866,1093751398,44333,4,13,1,4,19,4,4,29,7
2867,1568690253,27157,7,0,1,8,0,1,8,0,1
2868,1417024746,33612,0,0,2,0,0,3,0,0,6
2869,1235304825,27577,0,0,0,2,0,0,4,0,0
2870,1811964893,17822,0,3,0,0,8,0,0,17,0
2871,1528479920,75042,0,0,2,0,0,2,0,0,2
2872,1821471442,92708,0,0,0,2,0,1,4,0,1
2873,1255374302,75010,0,0,0,0,0,0,1,0,0
2874,1497924468,89106,0,6,0,0,12,0,0,35,0
2875,1124245618,64111,1,0,0,1,0,0,1,0,0
2876,1760431100,68506,0,0,0,0,1,0,0,4,0
2877,1871548883,35594,1,0,0,1,0,0,1,0,0
2878,1164710307,44320,19,0,0,35,0,0,46,0,0
2879,1902983026,72205,15,6,0,20,11,0,28,19,0
2880,1578832309,85308,25,5,5,54,9,14,112,42,14
2881,1215341805,48314,4,0,0,8,0,0,14,1,0
2882,1891028189,60612,0,0,0,0,1,0,0,1,0
2883,1124210885,55407,0,0,0,0,0,0,0,1,0
2884,1740201243,30281,4,0,0,8,0,0,8,0,0
