GROUPING,CODE,NDC11,MOLECULE,SOURCE_COMPILE,SOURCE_DM,SOURCE_UCB,SOURCE_KOMODO,
ACHL,,378514577,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,615784239,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,42543070201,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,781730958,RIVASTIGMINE,1,,,,
ACHL,,68554503803,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,68554503702,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,55648031206,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,49349056020,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,60505322106,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,24979000403,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,378810491,GALANTAMINE,1,,,,
ACHL,,615754139,GALANTAMINE,1,,,,
ACHL,,68151413408,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,93732101,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,51990011204,GALANTAMINE HYDROBROMIDE,1,,,,
ACHL,,61786012419,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,45963056030,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,70786002701,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,904640961,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,16729012415,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,93540819,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,228452903,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,78032506,EXELON,1,,,,
ACHL,,904624261,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,60505322205,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,60505279108,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,63739064610,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,60760054630,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,115112208,GALANTAMINE HYDROBROMIDE,1,,,,
ACHL,,70069080610,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,63304012931,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,63739057910,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,93732098,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,68084047701,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,78050115,EXELON,1,,,,
ACHL,,60505254208,GALANTAMINE,1,,,,
ACHL,,60505322006,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,55648031202,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,115112110,GALANTAMINE HYDROBROMIDE,1,,,,
ACHL,,68084072511,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,64720012850,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,42658013001,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,71930002890,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,63304012831,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,64679031207,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,54009120,GALANTAMINE,1,,,,
ACHL,,70069080510,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,16729012410,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,143974890,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,615754339,GALANTAMINE,1,,,,
ACHL,,65145011110,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,57315010802,GALANTAMINE,1,,,,
ACHL,,63739066710,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,36000002205,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,23155051731,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,63304012911,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,60505254406,GALANTAMINE,1,,,,
ACHL,,68382030316,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,55648031204,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,62756044088,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,55648031108,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,78032615,EXELON,1,,,,
ACHL,,60505322201,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,51991079333,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,63304012830,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,781730458,RIVASTIGMINE,1,,,,
ACHL,,68084073411,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,781501505,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,55154245000,ARICEPT,1,,,,
ACHL,,63629452402,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,27241009250,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,64679031103,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,68382030330,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,62756044564,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,63739070833,GALANTAMINE,1,,,,
ACHL,,456122130,NAMZARIC,1,,,,
ACHL,,63304012990,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,378272305,GALANTAMINE,1,,,,
ACHL,,68071461309,DONEPEZIL,1,,,,
ACHL,,591349605,GALANTAMINE,1,,,,
ACHL,,60760054690,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,615784339,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,60505322305,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,23155051841,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,57315011001,GALANTAMINE,1,,,,
ACHL,,60687050201,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,71872727101,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,59746032912,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,115112010,GALANTAMINE HYDROBROMIDE,1,,,,
ACHL,,68382030277,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,60505322007,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,42291024690,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,78032344,EXELON,1,,,,
ACHL,,51991079533,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,69189088101,GALANTAMINE HYDROBROMIDE,1,,,,
ACHL,,60505279008,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,115112108,GALANTAMINE HYDROBROMIDE,1,,,,
ACHL,,70518080200,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,68071318303,DONEPEZIL,1,,,,
ACHL,,93073856,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,59746032901,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,54868451200,EXELON,1,,,,
ACHL,,52343009099,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,60505322101,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,64679031205,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,51991079305,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,71839010510,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,615795139,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,63304012810,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,65862045919,GALANTAMINE,1,,,,
ACHL,,43063050090,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,61786028119,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,50458039760,RAZADYNE,1,,,,
ACHL,,904640980,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,27241009306,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,781261460,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,50090353700,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,62157079701,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,57315011002,GALANTAMINE,1,,,,
ACHL,,73309011002,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,615831330,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,68382030206,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,67046014414,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,378810593,GALANTAMINE HYDROBROMIDE,1,,,,
ACHL,,63304012930,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,70786002803,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,591349705,GALANTAMINE,1,,,,
ACHL,,57237019299,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,50436997403,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,50090128600,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,781527664,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,70518301200,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,25021061010,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,62756044588,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,45963056130,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,57237019390,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,71839010610,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,63323041301,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,69189088301,GALANTAMINE HYDROBROMIDE,1,,,,
ACHL,,51990011203,GALANTAMINE HYDROBROMIDE,1,,,,
ACHL,,42543070290,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,59115010933,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,71288050110,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,378514493,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,78032415,EXELON,1,,,,
ACHL,,591349630,GALANTAMINE,1,,,,
ACHL,,47781021730,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,63629363202,ARICEPT,1,,,,
ACHL,,67046014421,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,781261560,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,65841081906,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,14445041401,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,378272205,GALANTAMINE,1,,,,
ACHL,,60687018211,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,615784330,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,555102001,GALANTAMINE,1,,,,
ACHL,,70069080601,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,59762024501,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,69150041610,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,59746032905,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,55154337800,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,42543070330,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,63629569903,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,62856024541,ARICEPT,1,,,,
ACHL,,55289015121,ARICEPT,1,,,,
ACHL,,68554503802,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,904710761,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,50436997501,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,68382030377,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,55648031208,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,143974725,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,68882001460,MALATHION,1,,,,
ACHL,,93732156,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,78032508,EXELON,1,,,,
ACHL,,904662261,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,47781021630,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,76045021400,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,78032644,EXELON,1,,,,
ACHL,,68151311409,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,179007070,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,58657081021,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,378514477,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,51991079511,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,904635461,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,59762024504,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,13668010374,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,228452909,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,54868614500,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,68084055011,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,78050315,EXELON,1,,,,
ACHL,,615795105,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,21695018430,RAZADYNE,1,,,,
ACHL,,62856024641,ARICEPT,1,,,,
ACHL,,456122863,NAMZARIC,1,,,,
ACHL,,60505279103,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,67046014428,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,51991079433,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,50090262700,DONEPEZIL,1,,,,
ACHL,,51672527604,OVIDE,1,,,,
ACHL,,42543070210,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,50436997401,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,27241009206,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,904635561,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,456122811,NAMZARIC,1,,,,
ACHL,,61786028102,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,60505254300,GALANTAMINE,1,,,,
ACHL,,68071319209,DONEPEZIL,1,,,,
ACHL,,54868395201,ARICEPT,1,,,,
ACHL,,59762024503,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,378810693,GALANTAMINE HYDROBROMIDE,1,,,,
ACHL,,781730431,RIVASTIGMINE,1,,,,
ACHL,,59762024604,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,64679031101,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,70655007710,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,68554503800,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,42543070230,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,62756044565,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,60687050211,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,68382030305,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,115112210,GALANTAMINE HYDROBROMIDE,1,,,,
ACHL,,781527513,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,58657081010,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,55648031106,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,93741706,GALANTAMINE,1,,,,
ACHL,,55154245200,ARICEPT,1,,,,
ACHL,,63739099933,GALANTAMINE,1,,,,
ACHL,,378810891,GALANTAMINE,1,,,,
ACHL,,59746032903,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,54868451201,EXELON,1,,,,
ACHL,,62756044581,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,51991079610,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,781527731,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,54868620800,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,51754124001,BLOXIVERZ,1,,,,
ACHL,,69150041609,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,51754121003,BLOXIVERZ,1,,,,
ACHL,,76237027730,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,65862032559,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,904647761,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,55648031104,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,71288050011,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,904640861,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,70786002703,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,51754124003,BLOXIVERZ,1,,,,
ACHL,,45963056104,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,63739067810,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,63629521903,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,68554503804,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,904640846,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,60505254308,GALANTAMINE,1,,,,
ACHL,,68682030705,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,68554503801,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,70655007701,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,68788763203,DONEPEZIL,1,,,,
ACHL,,60505322208,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,16729012310,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,68554503700,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,63304012890,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,65691001703,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,57237019290,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,93732198,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,63304012820,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,78050261,EXELON,1,,,,
ACHL,,65841081905,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,65691001708,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,51991079310,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,60505322207,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,14445041301,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,78032544,EXELON,1,,,,
ACHL,,59746033012,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,115351102,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,781527592,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,60505254303,GALANTAMINE,1,,,,
ACHL,,54868595400,EXELON,1,,,,
ACHL,,781527431,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,51990011304,GALANTAMINE HYDROBROMIDE,1,,,,
ACHL,,93073898,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,68084049221,GALANTAMINE,1,,,,
ACHL,,54009021,GALANTAMINE,1,,,,
ACHL,,67046012930,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,75834015001,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,76237027830,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,68382065905,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,93732056,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,548960201,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,60505322000,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,456120730,NAMZARIC,1,,,,
ACHL,,16729012444,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,55648031205,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,78032444,EXELON,1,,,,
ACHL,,60429039460,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,54868620701,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,65691001508,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,50090128500,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,781261506,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,62756044081,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,60505279109,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,378102577,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,615831305,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,76045021430,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,16729012417,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,68071339603,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,378102593,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,60429039560,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,93540865,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,52584027039,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,24724002910,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,93060206,GALANTAMINE,1,,,,
ACHL,,59762024601,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,615795230,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,50436997503,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,68382030310,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,70655007825,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,68788975103,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,47781021609,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,78050361,EXELON,1,,,,
ACHL,,59746033090,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,66689040601,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,456121430,NAMZARIC,1,,,,
ACHL,,49884023205,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,591349830,GALANTAMINE,1,,,,
ACHL,,55648031107,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,33261081730,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,55154167809,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,63739096940,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,55154713300,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,51990011302,GALANTAMINE HYDROBROMIDE,1,,,,
ACHL,,59762024502,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,65084099940,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,63629521901,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,57315010901,GALANTAMINE,1,,,,
ACHL,,615795239,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,60687017111,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,57315010902,GALANTAMINE,1,,,,
ACHL,,55648031201,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,781527410,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,63304012910,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,50268063815,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,68382030205,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,904647861,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,115213401,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,69150041603,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,591321160,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,71288050010,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,70655007725,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,42254030590,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,60505254306,GALANTAMINE,1,,,,
ACHL,,555102101,GALANTAMINE,1,,,,
ACHL,,68382030301,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,70069080501,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,24724002801,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,52125067619,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,781527501,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,65145011210,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,68382030216,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,55289015130,ARICEPT,1,,,,
ACHL,,60505322001,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,60505322003,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,64679031201,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,93073805,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,69150041503,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,51079085203,GALANTAMINE,1,,,,
ACHL,,59746033010,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,64679031106,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,60760054790,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,51991079311,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,378514405,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,781527413,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,51662155702,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,57315010801,GALANTAMINE,1,,,,
ACHL,,60505279009,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,641624010,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,27241009150,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,904640880,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,54868395200,ARICEPT,1,,,,
ACHL,,456122929,NAMZARIC,1,,,,
ACHL,,55154687600,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,75834014901,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,60505322005,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,378810810,GALANTAMINE,1,,,,
ACHL,,548960101,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,42291025590,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,54868424500,ARICEPT,1,,,,
ACHL,,31722099431,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,24724002803,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,78032408,EXELON,1,,,,
ACHL,,49884023211,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,42543070301,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,378810510,GALANTAMINE HYDROBROMIDE,1,,,,
ACHL,,60505322103,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,60505322107,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,59762000901,GALANTAMINE,1,,,,
ACHL,,62756044064,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,42543070205,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,45963056004,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,378514505,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,62756044083,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,59746033003,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,54009129,GALANTAMINE,1,,,,
ACHL,,65219081110,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,55154288205,NEOSTIGMINE METHYLSULFATE,1,,,,
ACHL,,72458012802,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,55648031203,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,781261413,RIVASTIGMINE TARTRATE,1,,,,
ACHL,,615831339,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,51990011102,GALANTAMINE HYDROBROMIDE,1,,,,
ACHL,,65841081916,PYRIDOSTIGMINE BROMIDE,1,,,,
ACHL,,24724002903,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,54868620700,DONEPEZIL HYDROCHLORIDE,1,,,,
ACHL,,781527531,DONEPEZIL HYDROCHLORIDE,1,,,,
